Date,Air Quality Index (index),Nitrogen dioxide (ug/m3),Nitrogen monoxide (ug/m3),Particulate matter < 10 µm (ug/m3),Particulate matter < 2.5 µm (ug/m3),musta hiili PM2.5 (ug/m3)
2020-02-21,1.0416666666666667,11.883333333333333,2.0166666666666666,11.454166666666666,5.929166666666667,0.45416666666666666
2020-02-22,1.0833333333333333,9.895833333333334,1.4333333333333333,10.320833333333335,4.875,0.11666666666666668
2020-02-23,1.0,10.2125,1.1708333333333334,8.282608695652174,4.254166666666667,0.09583333333333334
2020-02-24,1.4166666666666667,13.216666666666667,4.645833333333333,17.104166666666668,6.682608695652173,0.19166666666666668
2020-02-25,1.625,32.47826086956522,17.434782608695652,22.070833333333336,6.3999999999999995,0.47500000000000003
2020-02-26,1.5833333333333333,22.791666666666668,10.720833333333333,22.0625,8.395833333333334,0.3
2020-02-27,1.625,22.183333333333334,14.1875,17.8625,7.404166666666666,0.35000000000000003
2020-02-28,2.3333333333333335,35.6875,21.125,43.225,10.270833333333334,0.4791666666666667
2020-02-29,1.5416666666666667,25.795833333333334,9.983333333333333,20.170833333333334,6.7,0.30833333333333335
2020-03-01,1.0,10.195833333333333,3.0,7.139130434782608,4.879166666666666,0.1416666666666667
2020-03-02,1.25,20.9125,3.1333333333333333,13.241666666666667,5.595833333333334,0.23333333333333336
2020-03-03,1.5,30.049999999999997,25.59166666666667,16.787499999999998,8.4625,0.5583333333333333
2020-03-04,1.0416666666666667,14.883333333333333,9.133333333333333,8.530434782608696,6.621739130434783,0.25416666666666665
2020-03-05,1.0833333333333333,19.6375,7.645833333333333,7.356521739130434,4.154166666666667,0.3625
2020-03-06,1.0833333333333333,17.345833333333335,4.479166666666667,8.743478260869566,4.6375,0.19583333333333333
2020-03-07,1.5,31.849999999999998,18.866666666666667,15.117391304347825,7.578260869565218,0.46249999999999997
2020-03-08,1.4166666666666667,32.96666666666667,25.520833333333332,15.5875,8.5875,0.5625
2020-03-09,1.5833333333333333,21.583333333333332,4.120833333333334,18.9375,9.129166666666666,0.2541666666666667
2020-03-10,1.3333333333333333,18.879166666666666,7.154166666666666,14.508333333333333,8.512500000000001,0.525
2020-03-11,1.25,22.504166666666666,11.504166666666668,9.530434782608696,6.760869565217392,0.6083333333333333
2020-03-12,1.125,17.904166666666665,3.8708333333333336,10.295833333333333,4.745833333333334,0.3416666666666666
2020-03-13,1.2916666666666667,14.6625,5.8500000000000005,14.117391304347825,5.279166666666667,0.19999999999999998
2020-03-14,1.9166666666666667,14.875,6.316666666666666,26.882608695652177,10.704347826086957,0.19166666666666668
2020-03-15,1.1666666666666667,8.508333333333333,0.8541666666666666,12.825000000000001,6.0625,0.14166666666666666
2020-03-16,1.5,20.220833333333335,6.9375,22.8,8.475,0.4666666666666666
2020-03-17,1.5833333333333333,22.266666666666666,8.775,22.76086956521739,6.154166666666666,0.325
2020-03-18,1.2083333333333333,14.208333333333334,1.7541666666666667,13.139130434782608,4.95,0.2041666666666667
2020-03-19,1.1666666666666667,12.283333333333333,3.170833333333333,11.981818181818182,4.1625000000000005,0.15
2020-03-20,1.7083333333333333,20.672727272727272,11.831818181818182,27.833333333333332,5.9739130434782615,0.3541666666666667
2020-03-21,1.5416666666666667,19.204166666666666,6.125,20.9875,5.591304347826087,0.3833333333333333
2020-03-22,1.3333333333333333,14.0375,2.5916666666666663,16.474999999999998,4.591666666666667,0.21666666666666667
2020-03-23,1.2083333333333333,9.754166666666666,1.1791666666666667,11.391666666666666,4.216666666666667,0.15
2020-03-24,1.0833333333333333,6.766666666666667,0.2791666666666667,11.0,6.125,0.15833333333333335
2020-03-25,1.5,8.104166666666666,0.27499999999999997,17.643478260869564,9.054166666666667,0.42083333333333334
2020-03-26,1.875,11.420833333333334,0.8250000000000001,20.491666666666667,10.583333333333334,0.6083333333333333
2020-03-27,1.8333333333333333,18.05,1.1541666666666666,23.616666666666664,11.112499999999999,0.7541666666666668
2020-03-28,1.6666666666666667,11.691666666666668,1.3499999999999999,22.941666666666666,9.495833333333334,0.5708333333333333
2020-03-29,1.0833333333333333,7.041666666666667,1.8125,12.141666666666666,3.795833333333333,0.1416666666666667
2020-03-30,1.75,25.695833333333336,12.783333333333333,27.320833333333336,5.3625,0.3625
2020-03-31,1.125,16.2,4.1875,13.73913043478261,5.254166666666666,0.19583333333333333
2020-04-01,1.1666666666666667,9.420833333333333,1.7208333333333332,12.145833333333334,5.283333333333333,0.1125
2020-04-02,1.2083333333333333,10.179166666666665,0.8916666666666667,12.616666666666667,5.4624999999999995,0.125
2020-04-03,1.0,8.5375,1.6375,7.2875000000000005,3.3375,0.1125
2020-04-04,1.0,4.416666666666667,0.5833333333333334,7.126086956521739,3.4166666666666665,0.09166666666666667
2020-04-05,1.0416666666666667,5.2375,0.85,9.95217391304348,3.908333333333333,0.125
2020-04-06,1.4583333333333333,18.104166666666668,2.5458333333333334,19.32608695652174,7.091666666666668,0.35833333333333334
2020-04-07,1.7083333333333333,16.195833333333333,2.1,27.504166666666666,11.570833333333333,1.075
2020-04-08,1.4166666666666667,11.0375,2.670833333333333,18.325,6.074999999999999,0.225
2020-04-09,1.2916666666666667,12.229166666666666,3.4625,16.05,5.295833333333333,0.20833333333333334
2020-04-10,1.0833333333333333,5.2749999999999995,1.2541666666666667,11.578260869565218,4.321739130434783,0.125
2020-04-11,1.0833333333333333,5.441666666666666,0.8458333333333333,11.778260869565216,3.9250000000000003,0.15833333333333335
2020-04-12,1.0833333333333333,5.6499999999999995,-0.37083333333333335,9.222727272727273,5.633333333333333,0.2541666666666667
2020-04-13,1.0416666666666667,5.875,0.6875,9.090909090909092,3.904166666666667,0.125
2020-04-14,1.0,13.075000000000001,5.6625000000000005,3.6739130434782608,3.3739130434782605,0.21666666666666667
2020-04-15,1.2916666666666667,14.641666666666666,4.325,11.59,4.7333333333333325,0.24166666666666667
2020-04-16,1.375,20.616666666666667,10.083333333333334,12.213043478260868,4.504166666666666,0.28750000000000003
2020-04-17,1.4166666666666667,8.737499999999999,3.975,17.033333333333335,4.9875,0.1625
2020-04-18,1.125,5.416666666666667,1.9708333333333332,11.6875,4.666666666666667,0.10416666666666667
2020-04-19,1.5,7.316666666666666,1.8583333333333334,17.195833333333333,6.2375,0.2041666666666667
2020-04-20,1.75,18.579166666666666,7.320833333333333,31.608333333333334,5.695833333333333,0.35000000000000003
2020-04-21,2.0833333333333335,25.520833333333332,10.841666666666667,39.59583333333333,6.2124999999999995,0.44166666666666665
2020-04-22,1.4583333333333333,21.083333333333332,5.079166666666667,31.404166666666665,15.133333333333333,0.37083333333333335
2020-04-23,2.125,22.139130434782608,7.0086956521739125,45.550000000000004,17.474999999999998,0.39999999999999997
2020-04-24,1.375,13.741666666666667,4.8,17.529166666666665,5.266666666666667,0.225
2020-04-25,1.2083333333333333,7.020833333333333,2.1041666666666665,11.608333333333334,5.691666666666666,0.15
2020-04-26,1.0416666666666667,6.8875,1.0125,9.387500000000001,4.404166666666667,0.16666666666666666
2020-04-27,1.2916666666666667,15.375,7.5874999999999995,16.1125,3.8791666666666664,0.225
2020-04-28,1.2083333333333333,15.270833333333334,5.904166666666666,13.566666666666668,4.291666666666667,0.3
2020-04-29,1.125,21.400000000000002,8.987499999999999,13.169565217391304,5.033333333333333,0.4083333333333334
2020-04-30,1.3333333333333333,18.6,7.05,20.458333333333332,4.9875,0.3458333333333334
2020-05-01,1.0833333333333333,13.395833333333334,2.4875000000000003,9.716666666666667,6.304347826086956,0.27499999999999997
2020-05-02,1.125,11.1625,1.3416666666666666,11.295652173913044,7.483333333333333,0.39999999999999997
2020-05-03,1.25,6.625,0.4875,11.095833333333333,7.6000000000000005,0.26666666666666666
2020-05-04,1.0,13.554166666666667,1.4749999999999999,8.73913043478261,4.7,0.21666666666666667
2020-05-05,1.4166666666666667,21.087500000000002,8.975,15.416666666666666,6.7043478260869565,0.4708333333333334
2020-05-06,1.375,14.4,5.145833333333333,16.491666666666667,5.720833333333334,0.28750000000000003
2020-05-07,1.125,11.341666666666667,5.279166666666667,14.254166666666668,4.8125,0.21666666666666667
2020-05-08,1.0833333333333333,15.195833333333333,3.983333333333333,11.504166666666668,4.45,0.27499999999999997
2020-05-09,1.0833333333333333,8.370833333333332,1.7874999999999999,11.608333333333334,5.820833333333333,0.1708333333333333
2020-05-10,1.2083333333333333,16.704166666666666,2.5875,14.182608695652174,5.1375,0.26666666666666666
2020-05-11,1.0,14.483333333333334,5.05,7.9875,4.9875,0.3125
2020-05-12,1.0,9.979166666666666,2.8041666666666667,7.8625,4.180952380952381,0.22083333333333333
2020-05-13,1.0,14.379166666666668,4.154166666666667,6.591666666666666,3.8791666666666664,0.19166666666666668
2020-05-14,1.0416666666666667,10.15,3.5083333333333333,8.512500000000001,4.579166666666667,0.24583333333333335
2020-05-15,1.0,9.970833333333333,2.3249999999999997,4.78695652173913,4.360869565217391,0.17500000000000002
2020-05-16,1.0,6.958333333333333,0.8208333333333333,3.3041666666666667,3.0041666666666664,0.15833333333333335
2020-05-17,1.0416666666666667,5.425,0.9750000000000001,5.143478260869565,3.9749999999999996,0.13333333333333333
2020-05-18,1.173913043478261,11.543478260869565,4.8130434782608695,11.673913043478262,5.377272727272727,0.27391304347826084
2020-05-19,1.0,11.770833333333334,4.4875,9.869565217391305,4.4624999999999995,0.25833333333333336
2020-05-20,1.375,13.779166666666667,8.354166666666666,16.691666666666666,4.804347826086956,0.325
2020-05-21,1.25,6.979166666666667,2.404166666666667,15.612499999999999,6.258333333333333,0.17916666666666667
2020-05-22,1.25,13.716666666666667,4.770833333333333,17.4875,6.170833333333333,0.26666666666666666
2020-05-23,1.2083333333333333,13.704166666666666,1.9166666666666667,15.491666666666667,6.008333333333334,0.2833333333333333
2020-05-24,1.75,16.933333333333334,2.316666666666667,23.525000000000002,7.566666666666666,0.46249999999999997
2020-05-25,1.875,21.829166666666666,6.679166666666667,29.979166666666668,6.8374999999999995,0.4708333333333334
2020-05-26,1.625,18.304545454545455,5.550000000000001,27.75,7.3500000000000005,0.47500000000000003
2020-05-27,1.7083333333333333,15.2125,3.1833333333333336,24.454166666666666,7.1499999999999995,0.3958333333333333
2020-05-28,1.1666666666666667,13.208333333333334,5.175,14.375,5.070833333333334,0.3416666666666666
2020-05-29,1.625,18.454166666666666,8.9375,23.916666666666668,5.008333333333334,0.3958333333333333
2020-05-30,1.5833333333333333,9.424999999999999,3.6833333333333336,21.0,5.1125,0.2041666666666667
2020-05-31,1.5,13.904166666666667,2.216666666666667,22.058333333333334,5.2124999999999995,0.2625
2020-06-01,1.875,20.291666666666668,8.979166666666666,31.979166666666668,6.420833333333333,0.41250000000000003
2020-06-02,2.0833333333333335,23.22083333333333,13.704166666666666,36.97083333333333,7.2,0.5416666666666666
2020-06-03,2.0416666666666665,30.808333333333334,28.295833333333334,39.737500000000004,12.520833333333334,0.8875000000000001
2020-06-04,2.125,26.333333333333332,14.670833333333333,41.608333333333334,11.725000000000001,0.9833333333333334
2020-06-05,1.25,18.441666666666666,5.2625,13.779166666666667,6.9375,0.45
2020-06-06,1.125,10.5375,1.2041666666666666,12.225,6.508333333333333,0.20833333333333334
2020-06-07,1.2083333333333333,13.104166666666666,1.4291666666666665,15.354166666666666,5.608333333333333,0.25416666666666665
2020-06-08,2.0,27.704166666666666,12.529166666666667,30.995833333333334,10.549999999999999,0.725
2020-06-09,1.6666666666666667,24.45,11.225,26.025000000000002,7.854166666666667,0.6541666666666667
2020-06-10,1.8333333333333333,25.8125,11.0375,29.485714285714288,10.376190476190477,0.6458333333333334
2020-06-11,2.0,23.087500000000002,14.237499999999999,33.862500000000004,7.466666666666666,0.55
2020-06-12,1.875,18.683333333333334,8.879166666666666,28.708333333333332,8.316666666666666,0.4291666666666667
2020-06-13,1.875,24.145833333333332,7.429166666666667,29.037499999999998,8.145833333333334,0.45
2020-06-14,1.625,14.549999999999999,4.041666666666667,26.55,7.054166666666667,0.35000000000000003
2020-06-15,2.0,20.908333333333335,6.7875000000000005,35.02916666666667,8.895833333333334,0.5458333333333333
2020-06-16,2.1666666666666665,33.762499999999996,10.133333333333333,39.108333333333334,12.9625,0.7958333333333334
2020-06-17,1.875,26.570833333333336,9.683333333333334,30.058333333333334,9.262500000000001,0.6416666666666667
2020-06-18,1.7083333333333333,26.633333333333336,5.879166666666666,23.4875,11.016666666666666,0.6749999999999999
2020-06-19,1.5416666666666667,12.8375,2.9,22.133333333333336,9.395833333333334,0.4083333333333334
2020-06-20,1.375,7.329166666666667,1.9333333333333333,18.7625,7.058333333333334,0.23750000000000002
2020-06-21,1.2083333333333333,7.6875,2.404166666666667,15.8375,5.266666666666667,0.20833333333333334
2020-06-22,1.7083333333333333,19.099999999999998,7.483333333333333,24.829166666666666,7.0249999999999995,0.37916666666666665
2020-06-23,1.4583333333333333,24.366666666666664,6.316666666666666,22.97391304347826,7.395833333333333,0.5291666666666667
2020-06-24,2.125,31.729166666666668,9.008333333333333,33.4,10.283333333333333,0.6458333333333334
2020-06-25,1.5,16.545833333333334,2.9625,21.179166666666667,7.879166666666666,0.4083333333333334
2020-06-26,1.625,17.2,2.756521739130435,19.683333333333334,8.195833333333335,0.45
2020-06-27,1.7083333333333333,18.1375,1.6666666666666667,23.212500000000002,9.879166666666666,0.4291666666666667
2020-06-28,1.875,11.887500000000001,2.9125,26.724999999999998,8.975,0.2833333333333333
2020-06-29,1.6666666666666667,13.870833333333332,5.379166666666666,21.8625,7.508333333333333,0.30833333333333335
2020-06-30,1.1666666666666667,15.375,4.416666666666667,10.329166666666667,7.25,0.33749999999999997
2020-07-01,1.0,9.016666666666667,1.8666666666666665,10.143478260869564,4.595833333333333,0.18333333333333335
2020-07-02,1.2083333333333333,14.2875,6.345833333333334,14.295833333333334,5.616666666666667,0.32916666666666666
2020-07-03,1.0,7.795833333333333,1.3083333333333333,8.854166666666666,4.8500000000000005,0.15416666666666667
2020-07-04,1.0416666666666667,8.254166666666666,0.7416666666666667,8.6875,5.508333333333333,0.14583333333333334
2020-07-05,1.0,9.708333333333334,1.7125000000000001,5.421739130434783,4.2124999999999995,0.19166666666666668
2020-07-06,1.0,6.295833333333333,1.2333333333333334,10.325000000000001,5.379166666666666,0.08333333333333333
2020-07-07,1.0,7.277272727272727,1.8909090909090909,8.5625,4.7250000000000005,0.15833333333333335
2020-07-08,1.0833333333333333,14.995833333333332,4.395833333333333,10.362499999999999,4.804347826086956,0.19999999999999998
2020-07-09,1.0,9.354166666666666,2.5500000000000003,7.241666666666667,4.3625,0.17500000000000002
2020-07-10,1.125,16.783333333333335,4.858333333333333,13.279166666666667,5.229166666666667,0.2916666666666667
2020-07-11,1.125,11.329166666666666,3.829166666666667,10.104347826086956,5.3625,0.30416666666666664
2020-07-12,1.0,8.637500000000001,2.904166666666667,7.078260869565218,5.183333333333334,0.17500000000000002
2020-07-13,1.1666666666666667,12.591666666666667,4.520833333333333,12.866666666666667,5.4125000000000005,0.325
2020-07-14,1.0,10.200000000000001,3.4250000000000003,6.5125,3.8375,0.30416666666666664
2020-07-15,1.25,22.354166666666668,9.104166666666666,16.675,5.45,0.5416666666666666
2020-07-16,1.625,25.566666666666666,15.883333333333333,24.254166666666666,7.1875,0.5875
2020-07-17,1.75,20.366666666666667,8.0625,26.7625,8.320833333333333,0.5791666666666667
2020-07-18,1.2916666666666667,10.9,1.3166666666666667,14.887500000000001,7.479166666666667,0.3
2020-07-19,1.0833333333333333,16.670833333333334,3.345833333333333,16.383333333333333,7.4375,0.4583333333333333
2020-07-20,1.7083333333333333,27.712500000000002,7.474999999999999,23.1125,8.866666666666667,0.6416666666666666
2020-07-21,1.375,13.204166666666666,4.170833333333333,16.604166666666668,6.320833333333333,0.45
2020-07-22,1.125,8.799999999999999,6.1375,10.91875,5.417647058823529,0.32083333333333336
2020-07-23,1.0,7.213636363636363,3.277272727272727,4.808333333333334,3.783333333333333,0.15454545454545457
2020-07-24,1.0,15.6,2.85,8.845833333333333,4.516666666666667,0.2333333333333333
2020-07-25,1.0833333333333333,10.479166666666666,3.1291666666666664,4.266666666666667,4.7,0.25833333333333336
2020-07-26,1.125,18.570833333333333,7.175000000000001,8.737499999999999,4.791666666666667,0.33749999999999997
2020-07-27,1.5416666666666667,17.591666666666665,7.095833333333334,20.070833333333333,7.3374999999999995,0.525
2020-07-28,1.5833333333333333,25.391666666666666,8.870833333333334,22.420833333333334,9.616666666666667,0.8208333333333333
2020-07-29,1.0833333333333333,15.2875,8.558333333333332,10.85,6.166666666666667,0.48750000000000004
2020-07-30,1.0,13.666666666666666,5.6000000000000005,10.1875,4.491666666666666,0.2625
2020-07-31,1.2916666666666667,16.904166666666665,12.058333333333332,17.650000000000002,6.483333333333333,0.5083333333333333
2020-08-01,1.2916666666666667,12.041666666666666,5.825,13.145833333333334,5.554166666666667,0.37916666666666665
2020-08-02,1.0416666666666667,7.8,1.7958333333333334,9.525,5.254166666666666,0.20833333333333334
2020-08-03,1.0416666666666667,13.0,2.829166666666667,10.369565217391305,5.930434782608696,0.2916666666666667
2020-08-04,1.3333333333333333,19.787499999999998,4.8125,15.125,5.766666666666667,0.3625
2020-08-05,1.0416666666666667,10.833333333333334,4.366666666666666,10.924999999999999,4.879166666666666,0.2833333333333333
2020-08-06,1.25,18.820833333333333,3.9416666666666664,15.3125,6.433333333333334,0.3666666666666667
2020-08-07,1.4583333333333333,24.333333333333332,7.608333333333333,18.63478260869565,8.354166666666666,0.6291666666666667
2020-08-08,1.25,16.466666666666665,2.6833333333333336,16.356521739130436,8.066666666666666,0.4791666666666667
2020-08-09,1.5,16.400000000000002,2.9458333333333333,19.4375,8.5375,0.41250000000000003
2020-08-10,1.4166666666666667,17.8625,11.725,18.058333333333334,5.966666666666666,0.37083333333333335
2020-08-11,1.3333333333333333,18.729166666666668,13.6625,17.583333333333332,5.9125000000000005,0.35000000000000003
2020-08-12,1.4583333333333333,19.5125,10.829166666666667,19.141666666666666,5.345833333333334,0.33749999999999997
2020-08-13,1.5,19.125,9.945833333333333,19.379166666666666,6.6125,0.37916666666666665
2020-08-14,1.4166666666666667,17.291666666666668,8.1,20.55,6.541666666666667,0.5083333333333333
2020-08-15,1.25,13.9,2.3375,14.1875,6.165217391304348,0.42083333333333334
2020-08-16,1.2916666666666667,9.795833333333333,2.716666666666667,15.016666666666667,6.925,0.325
2020-08-17,1.625,23.629166666666666,10.995833333333332,27.645833333333332,6.2250000000000005,0.5416666666666666
2020-08-18,1.5833333333333333,30.3625,15.629166666666668,25.229166666666668,6.175,0.725
2020-08-19,1.9166666666666667,28.3125,10.541666666666666,30.40869565217391,7.979166666666667,0.5666666666666667
2020-08-20,2.0416666666666665,33.300000000000004,14.583333333333334,33.5625,9.491666666666667,0.8333333333333334
2020-08-21,1.9583333333333333,26.625,10.691666666666668,27.370833333333334,9.0875,0.7166666666666667
2020-08-22,1.5833333333333333,9.829166666666667,0.7083333333333334,18.120833333333334,9.333333333333334,0.4166666666666667
2020-08-23,1.0833333333333333,7.804166666666667,0.7291666666666666,12.845833333333333,5.858333333333333,0.17916666666666667
2020-08-24,1.0,12.2125,2.275,7.395652173913043,3.829166666666667,0.21666666666666667
2020-08-25,1.375,21.670833333333334,21.075,14.862499999999999,5.633333333333333,0.6124999999999999
2020-08-26,1.0416666666666667,19.675,6.745833333333334,10.208333333333334,4.420833333333333,0.3958333333333333
2020-08-27,1.3333333333333333,25.099999999999998,16.743478260869566,17.662499999999998,5.195833333333334,0.5750000000000001
2020-08-28,1.3333333333333333,23.375,14.758333333333333,16.25,5.679166666666667,0.5083333333333333
2020-08-29,1.1666666666666667,22.008333333333336,10.733333333333334,14.941666666666668,5.5249999999999995,0.5
2020-08-30,1.0416666666666667,13.2125,5.5125,7.125,3.9916666666666667,0.30833333333333335
2020-08-31,1.25,19.441666666666666,16.625,12.282608695652174,4.3999999999999995,0.5208333333333334
2020-09-01,1.2083333333333333,25.933333333333334,16.8875,16.558333333333334,5.758333333333333,0.5791666666666667
2020-09-02,1.625,22.212500000000002,13.112499999999999,24.03333333333333,6.804166666666667,0.5
2020-09-03,1.5,18.400000000000002,11.433333333333332,19.079166666666666,6.7749999999999995,0.5791666666666667
2020-09-04,1.0416666666666667,13.491666666666667,2.3625000000000003,12.145833333333334,6.3500000000000005,0.43333333333333335
2020-09-05,1.0,9.275,1.7958333333333334,9.794736842105262,4.4624999999999995,0.18333333333333335
2020-09-06,1.0416666666666667,9.133333333333333,1.7916666666666667,8.020833333333334,4.95,0.24583333333333335
2020-09-07,1.0,11.6625,2.1750000000000003,5.666666666666667,3.8333333333333335,0.12083333333333335
2020-09-08,1.2083333333333333,19.425,10.791666666666666,12.779166666666667,4.7124999999999995,0.4875
2020-09-09,1.0416666666666667,13.095833333333333,4.991666666666666,7.404166666666668,3.845833333333333,0.20833333333333334
2020-09-10,1.0833333333333333,6.6375,3.0541666666666667,6.6375,3.5190476190476185,0.125
2020-09-11,1.0,12.558333333333332,3.5374999999999996,5.591666666666666,3.5541666666666667,0.19166666666666668
2020-09-12,1.0833333333333333,9.579166666666667,0.9333333333333332,12.0375,6.5125,0.28750000000000003
2020-09-13,1.0,4.5375000000000005,0.6625,6.3374999999999995,4.6499999999999995,0.10833333333333334
2020-09-14,1.0833333333333333,13.166666666666666,4.970833333333333,11.262500000000001,5.108333333333333,0.3125
2020-09-15,1.0,19.1375,6.741666666666667,11.454166666666666,5.169565217391304,0.43333333333333335
2020-09-16,1.4166666666666667,14.958333333333334,5.1625000000000005,14.0625,7.095833333333334,0.5041666666666667
2020-09-17,1.0,8.695833333333333,5.8999999999999995,5.3478260869565215,2.845833333333333,0.1708333333333333
2020-09-18,1.0,13.991666666666667,7.0249999999999995,8.633333333333333,3.8958333333333335,0.2708333333333333
2020-09-19,1.0416666666666667,9.141666666666667,4.508333333333334,9.470833333333333,3.9916666666666667,0.1875
2020-09-20,1.0,7.816666666666666,1.8666666666666665,7.6,4.073913043478261,0.15
2020-09-21,1.0,10.0375,3.1791666666666667,8.329166666666667,5.416666666666667,0.22916666666666666
2020-09-22,1.0416666666666667,10.586363636363636,2.0272727272727273,10.879166666666668,4.683333333333333,0.225
2020-09-23,1.875,28.545833333333334,5.2875,32.862500000000004,13.1875,1.3958333333333333
